Kids menu;With our children's menus our young passengers (from two years old) can look forward to a real highlight on board. Children's meals can be booked directly when you book your flight and at no extra cost on all Lufthansa long-haul flights and various European flights.\n\nYou are also welcome to order our delicious children's menus at a later date online up to 24 hours before departure.\n\nBook your children's menu right away: https://www.lh.com/xx/en/my-bookings\n\nMore information:\n\nhttps://www.lh.com/xx/en/childrens-menus-on-board
food for kids;With our children's menus our young passengers (from two years old) can look forward to a real highlight on board. Children's meals can be booked directly when you book your flight and at no extra cost on all Lufthansa long-haul flights and various European flights.\n\nYou are also welcome to order our delicious children's menus at a later date online up to 24 hours before departure.\n\nBook your children's menu right away: https://www.lh.com/xx/en/my-bookings\n\nMore information:\n\nhttps://www.lh.com/xx/en/childrens-menus-on-board
How can I order food for children?;With our children's menus our young passengers (from two years old) can look forward to a real highlight on board. Children's meals can be booked directly when you book your flight and at no extra cost on all Lufthansa long-haul flights and various European flights.\n\nYou are also welcome to order our delicious children's menus at a later date online up to 24 hours before departure.\n\nBook your children's menu right away: https://www.lh.com/xx/en/my-bookings\n\nMore information:\n\nhttps://www.lh.com/xx/en/childrens-menus-on-board
How much does food for kids cost?;With our children's menus our young passengers (from two years old) can look forward to a real highlight on board. Children's meals can be booked directly when you book your flight and at no extra cost on all Lufthansa long-haul flights and various European flights.\n\nYou are also welcome to order our delicious children's menus at a later date online up to 24 hours before departure.\n\nBook your children's menu right away: https://www.lh.com/xx/en/my-bookings\n\nMore information:\n\nhttps://www.lh.com/xx/en/childrens-menus-on-board
Children's food;With our children's menus our young passengers (from two years old) can look forward to a real highlight on board. Children's meals can be booked directly when you book your flight and at no extra cost on all Lufthansa long-haul flights and various European flights.\n\nYou are also welcome to order our delicious children's menus at a later date online up to 24 hours before departure.\n\nBook your children's menu right away: https://www.lh.com/xx/en/my-bookings\n\nMore information:\n\nhttps://www.lh.com/xx/en/childrens-menus-on-board
Additional baggage;If you need additional baggage we have the right solution for you. Book your baggage directly here: https://www.austrian.com/at/en/login?intcamp=qnabag.\n\nIf you don't have a ticket yet, check the price for your additional luggage in just a few steps with our baggage calculator: https://www.austrian.com/at/en/baggage-calculator.?intcamp=qnabag
How can I add a bag?;If you need additional baggage we have the right solution for you. Book your baggage directly here: https://www.austrian.com/at/en/login?intcamp=qnabag.\n\nIf you don't have a ticket yet, check the price for your additional luggage in just a few steps with our baggage calculator: https://www.austrian.com/at/en/baggage-calculator.?intcamp=qnabag
Book extra suitcase;If you need additional baggage we have the right solution for you. Book your baggage directly here: https://www.austrian.com/at/en/login?intcamp=qnabag.\n\nIf you don't have a ticket yet, check the price for your additional luggage in just a few steps with our baggage calculator: https://www.austrian.com/at/en/baggage-calculator.?intcamp=qnabag
How much does additional baggage cost?;If you need additional baggage we have the right solution for you. Book your baggage directly here: https://www.austrian.com/at/en/login?intcamp=qnabag.\n\nIf you don't have a ticket yet, check the price for your additional luggage in just a few steps with our baggage calculator: https://www.austrian.com/at/en/baggage-calculator.?intcamp=qnabag
How can I buy an extra bag?;If you need additional baggage we have the right solution for you. Book your baggage directly here: https://www.austrian.com/at/en/login?intcamp=qnabag.\n\nIf you don't have a ticket yet, check the price for your additional luggage in just a few steps with our baggage calculator: https://www.austrian.com/at/en/baggage-calculator.?intcamp=qnabag
Purchase additional suitcase;If you need additional baggage we have the right solution for you. Book your baggage directly here: https://www.austrian.com/at/en/login?intcamp=qnabag.\n\nIf you don't have a ticket yet, check the price for your additional luggage in just a few steps with our baggage calculator: https://www.austrian.com/at/en/baggage-calculator.?intcamp=qnabag
add bag;If you need additional baggage we have the right solution for you. Book your baggage directly here: https://www.austrian.com/at/en/login?intcamp=qnabag.\n\nIf you don't have a ticket yet, check the price for your additional luggage in just a few steps with our baggage calculator: https://www.austrian.com/at/en/baggage-calculator.?intcamp=qnabag
extra bag;If you need additional baggage we have the right solution for you. Book your baggage directly here: https://www.austrian.com/at/en/login?intcamp=qnabag.\n\nIf you don't have a ticket yet, check the price for your additional luggage in just a few steps with our baggage calculator: https://www.austrian.com/at/en/baggage-calculator.?intcamp=qnabag
charges for additional baggage;If you need additional baggage we have the right solution for you. Book your baggage directly here: https://www.austrian.com/at/en/login?intcamp=qnabag.\n\nIf you don't have a ticket yet, check the price for your additional luggage in just a few steps with our baggage calculator: https://www.austrian.com/at/en/baggage-calculator.?intcamp=qnabag
Where can I book additional bag?;If you need additional baggage we have the right solution for you. Book your baggage directly here: https://www.austrian.com/at/en/login?intcamp=qnabag.\n\nIf you don't have a ticket yet, check the price for your additional luggage in just a few steps with our baggage calculator: https://www.austrian.com/at/en/baggage-calculator.?intcamp=qnabag
Price for extra suitcase;If you need additional baggage we have the right solution for you. Book your baggage directly here: https://www.austrian.com/at/en/login?intcamp=qnabag.\n\nIf you don't have a ticket yet, check the price for your additional luggage in just a few steps with our baggage calculator: https://www.austrian.com/at/en/baggage-calculator.?intcamp=qnabag
add second bag;If you need additional baggage we have the right solution for you. Book your baggage directly here: https://www.austrian.com/at/en/login?intcamp=qnabag.\n\nIf you don't have a ticket yet, check the price for your additional luggage in just a few steps with our baggage calculator: https://www.austrian.com/at/en/baggage-calculator.?intcamp=qnabag
add baggage;If you need additional baggage we have the right solution for you. Book your baggage directly here: https://www.austrian.com/at/en/login?intcamp=qnabag.\n\nIf you don't have a ticket yet, check the price for your additional luggage in just a few steps with our baggage calculator: https://www.austrian.com/at/en/baggage-calculator.?intcamp=qnabag
additional baggage booking and pricing info;If you need additional baggage we have the right solution for you. Book your baggage directly here: https://www.austrian.com/at/en/login?intcamp=qnabag.\n\nIf you don't have a ticket yet, check the price for your additional luggage in just a few steps with our baggage calculator: https://www.austrian.com/at/en/baggage-calculator.?intcamp=qnabag
Can I book an extra bag?;If you need additional baggage we have the right solution for you. Book your baggage directly here: https://www.austrian.com/at/en/login?intcamp=qnabag.\n\nIf you don't have a ticket yet, check the price for your additional luggage in just a few steps with our baggage calculator: https://www.austrian.com/at/en/baggage-calculator.?intcamp=qnabag
What is the charge for an extra suitcase?;If you need additional baggage we have the right solution for you. Book your baggage directly here: https://www.austrian.com/at/en/login?intcamp=qnabag.\n\nIf you don't have a ticket yet, check the price for your additional luggage in just a few steps with our baggage calculator: https://www.austrian.com/at/en/baggage-calculator.?intcamp=qnabag
How do I add a bag to my booking?;If you need additional baggage we have the right solution for you. Book your baggage directly here: https://www.austrian.com/at/en/login?intcamp=qnabag.\n\nIf you don't have a ticket yet, check the price for your additional luggage in just a few steps with our baggage calculator: https://www.austrian.com/at/en/baggage-calculator.?intcamp=qnabag
What is the price for a third bag?;If you need additional baggage we have the right solution for you. Book your baggage directly here: https://www.austrian.com/at/en/login?intcamp=qnabag.\n\nIf you don't have a ticket yet, check the price for your additional luggage in just a few steps with our baggage calculator: https://www.austrian.com/at/en/baggage-calculator.?intcamp=qnabag
Can I buy an extra bag?;If you need additional baggage we have the right solution for you. Book your baggage directly here: https://www.austrian.com/at/en/login?intcamp=qnabag.\n\nIf you don't have a ticket yet, check the price for your additional luggage in just a few steps with our baggage calculator: https://www.austrian.com/at/en/baggage-calculator.?intcamp=qnabag
COVID-19 infection: How can I rebook my flight?;Sorry to hear that and wishing you a quick recovery! The fastest and easiest way to rebook your flight: https://www.lufthansa.com/xx/en/my-lufthansa-id\n\nPlease notice, in case of a COVID-19 infection it is not possible to rebook your flight via the Chat Assistant yet.\n\nNevertheless, many of our fares can be rebooked. Please refer to the fare conditions for your specific booking. For more information on our extended rebooking options, please click here: https://www.lh.com/xx/en/my-bookings\n\nPlease contact your travel agency for bookings that were not booked directly with Lufthansa.
How can I rebook if I have COVID;Sorry to hear that and wishing you a quick recovery! The fastest and easiest way to rebook your flight: https://www.lufthansa.com/xx/en/my-lufthansa-id\n\nPlease notice, in case of a COVID-19 infection it is not possible to rebook your flight via the Chat Assistant yet.\n\nNevertheless, many of our fares can be rebooked. Please refer to the fare conditions for your specific booking. For more information on our extended rebooking options, please click here: https://www.lh.com/xx/en/my-bookings\n\nPlease contact your travel agency for bookings that were not booked directly with Lufthansa.
rebooking due to COVID;Sorry to hear that and wishing you a quick recovery! The fastest and easiest way to rebook your flight: https://www.lufthansa.com/xx/en/my-lufthansa-id\n\nPlease notice, in case of a COVID-19 infection it is not possible to rebook your flight via the Chat Assistant yet.\n\nNevertheless, many of our fares can be rebooked. Please refer to the fare conditions for your specific booking. For more information on our extended rebooking options, please click here: https://www.lh.com/xx/en/my-bookings\n\nPlease contact your travel agency for bookings that were not booked directly with Lufthansa.
I have COVID. I need to rebook;Sorry to hear that and wishing you a quick recovery! The fastest and easiest way to rebook your flight: https://www.lufthansa.com/xx/en/my-lufthansa-id\n\nPlease notice, in case of a COVID-19 infection it is not possible to rebook your flight via the Chat Assistant yet.\n\nNevertheless, many of our fares can be rebooked. Please refer to the fare conditions for your specific booking. For more information on our extended rebooking options, please click here: https://www.lh.com/xx/en/my-bookings\n\nPlease contact your travel agency for bookings that were not booked directly with Lufthansa.
Corona infection;Sorry to hear that and wishing you a quick recovery! The fastest and easiest way to rebook your flight: https://www.lufthansa.com/xx/en/my-lufthansa-id\n\nPlease notice, in case of a COVID-19 infection it is not possible to rebook your flight via the Chat Assistant yet.\n\nNevertheless, many of our fares can be rebooked. Please refer to the fare conditions for your specific booking. For more information on our extended rebooking options, please click here: https://www.lh.com/xx/en/my-bookings\n\nPlease contact your travel agency for bookings that were not booked directly with Lufthansa.
I tested positive;Sorry to hear that and wishing you a quick recovery! The fastest and easiest way to rebook your flight: https://www.lufthansa.com/xx/en/my-lufthansa-id\n\nPlease notice, in case of a COVID-19 infection it is not possible to rebook your flight via the Chat Assistant yet.\n\nNevertheless, many of our fares can be rebooked. Please refer to the fare conditions for your specific booking. For more information on our extended rebooking options, please click here: https://www.lh.com/xx/en/my-bookings\n\nPlease contact your travel agency for bookings that were not booked directly with Lufthansa.
How can I change my flight if my test came back positive?;Sorry to hear that and wishing you a quick recovery! The fastest and easiest way to rebook your flight: https://www.lufthansa.com/xx/en/my-lufthansa-id\n\nPlease notice, in case of a COVID-19 infection it is not possible to rebook your flight via the Chat Assistant yet.\n\nNevertheless, many of our fares can be rebooked. Please refer to the fare conditions for your specific booking. For more information on our extended rebooking options, please click here: https://www.lh.com/xx/en/my-bookings\n\nPlease contact your travel agency for bookings that were not booked directly with Lufthansa.
I tested positive for COVID;Sorry to hear that and wishing you a quick recovery! The fastest and easiest way to rebook your flight: https://www.lufthansa.com/xx/en/my-lufthansa-id\n\nPlease notice, in case of a COVID-19 infection it is not possible to rebook your flight via the Chat Assistant yet.\n\nNevertheless, many of our fares can be rebooked. Please refer to the fare conditions for your specific booking. For more information on our extended rebooking options, please click here: https://www.lh.com/xx/en/my-bookings\n\nPlease contact your travel agency for bookings that were not booked directly with Lufthansa.
I have COVID;Sorry to hear that and wishing you a quick recovery! The fastest and easiest way to rebook your flight: https://www.lufthansa.com/xx/en/my-lufthansa-id\n\nPlease notice, in case of a COVID-19 infection it is not possible to rebook your flight via the Chat Assistant yet.\n\nNevertheless, many of our fares can be rebooked. Please refer to the fare conditions for your specific booking. For more information on our extended rebooking options, please click here: https://www.lh.com/xx/en/my-bookings\n\nPlease contact your travel agency for bookings that were not booked directly with Lufthansa.
COVID cancellation;Sorry to hear that and wishing you a quick recovery! The fastest and easiest way to rebook your flight: https://www.lufthansa.com/xx/en/my-lufthansa-id\n\nPlease notice, in case of a COVID-19 infection it is not possible to rebook your flight via the Chat Assistant yet.\n\nNevertheless, many of our fares can be rebooked. Please refer to the fare conditions for your specific booking. For more information on our extended rebooking options, please click here: https://www.lh.com/xx/en/my-bookings\n\nPlease contact your travel agency for bookings that were not booked directly with Lufthansa.
COVID-19 infection: How can I rebook my flight?;Sorry to hear that and wishing you a quick recovery! The fastest and easiest way to rebook your flight: https://www.swiss.com/xx/en/profile/login\n\nPlease notice, in case of a COVID-19 infection it is not possible to rebook your flight via the Chat Assistant yet.\n\nNevertheless, many of our fares can be rebooked. Please refer to the fare conditions for your specific booking. For more information on our extended rebooking options, please click here: https://www.swiss.com/xx/en/customer-support/travel-and-corona/no-rebooking-fees\n\nPlease contact your travel agency for bookings that were not booked directly with SWISS.
How can I rebook if I have COVID?;Sorry to hear that and wishing you a quick recovery! The fastest and easiest way to rebook your flight: https://www.swiss.com/xx/en/profile/login\n\nPlease notice, in case of a COVID-19 infection it is not possible to rebook your flight via the Chat Assistant yet.\n\nNevertheless, many of our fares can be rebooked. Please refer to the fare conditions for your specific booking. For more information on our extended rebooking options, please click here: https://www.swiss.com/xx/en/customer-support/travel-and-corona/no-rebooking-fees\n\nPlease contact your travel agency for bookings that were not booked directly with SWISS.
rebooking due to COVID;Sorry to hear that and wishing you a quick recovery! The fastest and easiest way to rebook your flight: https://www.swiss.com/xx/en/profile/login\n\nPlease notice, in case of a COVID-19 infection it is not possible to rebook your flight via the Chat Assistant yet.\n\nNevertheless, many of our fares can be rebooked. Please refer to the fare conditions for your specific booking. For more information on our extended rebooking options, please click here: https://www.swiss.com/xx/en/customer-support/travel-and-corona/no-rebooking-fees\n\nPlease contact your travel agency for bookings that were not booked directly with SWISS.
I have COVID. I need to rebook;Sorry to hear that and wishing you a quick recovery! The fastest and easiest way to rebook your flight: https://www.swiss.com/xx/en/profile/login\n\nPlease notice, in case of a COVID-19 infection it is not possible to rebook your flight via the Chat Assistant yet.\n\nNevertheless, many of our fares can be rebooked. Please refer to the fare conditions for your specific booking. For more information on our extended rebooking options, please click here: https://www.swiss.com/xx/en/customer-support/travel-and-corona/no-rebooking-fees\n\nPlease contact your travel agency for bookings that were not booked directly with SWISS.
Corona infection;Sorry to hear that and wishing you a quick recovery! The fastest and easiest way to rebook your flight: https://www.swiss.com/xx/en/profile/login\n\nPlease notice, in case of a COVID-19 infection it is not possible to rebook your flight via the Chat Assistant yet.\n\nNevertheless, many of our fares can be rebooked. Please refer to the fare conditions for your specific booking. For more information on our extended rebooking options, please click here: https://www.swiss.com/xx/en/customer-support/travel-and-corona/no-rebooking-fees\n\nPlease contact your travel agency for bookings that were not booked directly with SWISS.
I tested positive;Sorry to hear that and wishing you a quick recovery! The fastest and easiest way to rebook your flight: https://www.swiss.com/xx/en/profile/login\n\nPlease notice, in case of a COVID-19 infection it is not possible to rebook your flight via the Chat Assistant yet.\n\nNevertheless, many of our fares can be rebooked. Please refer to the fare conditions for your specific booking. For more information on our extended rebooking options, please click here: https://www.swiss.com/xx/en/customer-support/travel-and-corona/no-rebooking-fees\n\nPlease contact your travel agency for bookings that were not booked directly with SWISS.
How can I change my flight if my test came back positive?;Sorry to hear that and wishing you a quick recovery! The fastest and easiest way to rebook your flight: https://www.swiss.com/xx/en/profile/login\n\nPlease notice, in case of a COVID-19 infection it is not possible to rebook your flight via the Chat Assistant yet.\n\nNevertheless, many of our fares can be rebooked. Please refer to the fare conditions for your specific booking. For more information on our extended rebooking options, please click here: https://www.swiss.com/xx/en/customer-support/travel-and-corona/no-rebooking-fees\n\nPlease contact your travel agency for bookings that were not booked directly with SWISS.
i have COVID;Sorry to hear that and wishing you a quick recovery! The fastest and easiest way to rebook your flight: https://www.swiss.com/xx/en/profile/login\n\nPlease notice, in case of a COVID-19 infection it is not possible to rebook your flight via the Chat Assistant yet.\n\nNevertheless, many of our fares can be rebooked. Please refer to the fare conditions for your specific booking. For more information on our extended rebooking options, please click here: https://www.swiss.com/xx/en/customer-support/travel-and-corona/no-rebooking-fees\n\nPlease contact your travel agency for bookings that were not booked directly with SWISS.
tested positive for COVID;Sorry to hear that and wishing you a quick recovery! The fastest and easiest way to rebook your flight: https://www.swiss.com/xx/en/profile/login\n\nPlease notice, in case of a COVID-19 infection it is not possible to rebook your flight via the Chat Assistant yet.\n\nNevertheless, many of our fares can be rebooked. Please refer to the fare conditions for your specific booking. For more information on our extended rebooking options, please click here: https://www.swiss.com/xx/en/customer-support/travel-and-corona/no-rebooking-fees\n\nPlease contact your travel agency for bookings that were not booked directly with SWISS.
COVID cancellation;Sorry to hear that and wishing you a quick recovery! The fastest and easiest way to rebook your flight: https://www.swiss.com/xx/en/profile/login\n\nPlease notice, in case of a COVID-19 infection it is not possible to rebook your flight via the Chat Assistant yet.\n\nNevertheless, many of our fares can be rebooked. Please refer to the fare conditions for your specific booking. For more information on our extended rebooking options, please click here: https://www.swiss.com/xx/en/customer-support/travel-and-corona/no-rebooking-fees\n\nPlease contact your travel agency for bookings that were not booked directly with SWISS.
COVID-19 infection: How can I rebook my flight?;Sorry to hear that and wishing you a quick recovery! The fastest and easiest way to rebook your flight: https://www.austrian.com/xx/en/profile/login\n\nPlease notice, in case of a COVID-19 infection it is not possible to rebook your flight via the Chat Assistant yet.\n\nNevertheless, many of our fares can be rebooked. Please refer to the fare conditions for your specific booking. For more information on our extended rebooking options, please click here: https://www.austrian.com/xx/en/flexible-booking\n\nPlease contact your travel agency for bookings that were not booked directly with Austrian Airlines.
How can I rebook if I have COVID?;Sorry to hear that and wishing you a quick recovery! The fastest and easiest way to rebook your flight: https://www.austrian.com/xx/en/profile/login\n\nPlease notice, in case of a COVID-19 infection it is not possible to rebook your flight via the Chat Assistant yet.\n\nNevertheless, many of our fares can be rebooked. Please refer to the fare conditions for your specific booking. For more information on our extended rebooking options, please click here: https://www.austrian.com/xx/en/flexible-booking\n\nPlease contact your travel agency for bookings that were not booked directly with Austrian Airlines.
rebooking due to COVID;Sorry to hear that and wishing you a quick recovery! The fastest and easiest way to rebook your flight: https://www.austrian.com/xx/en/profile/login\n\nPlease notice, in case of a COVID-19 infection it is not possible to rebook your flight via the Chat Assistant yet.\n\nNevertheless, many of our fares can be rebooked. Please refer to the fare conditions for your specific booking. For more information on our extended rebooking options, please click here: https://www.austrian.com/xx/en/flexible-booking\n\nPlease contact your travel agency for bookings that were not booked directly with Austrian Airlines.
I have COVID. I need to rebook;Sorry to hear that and wishing you a quick recovery! The fastest and easiest way to rebook your flight: https://www.austrian.com/xx/en/profile/login\n\nPlease notice, in case of a COVID-19 infection it is not possible to rebook your flight via the Chat Assistant yet.\n\nNevertheless, many of our fares can be rebooked. Please refer to the fare conditions for your specific booking. For more information on our extended rebooking options, please click here: https://www.austrian.com/xx/en/flexible-booking\n\nPlease contact your travel agency for bookings that were not booked directly with Austrian Airlines.
Corona infection;Sorry to hear that and wishing you a quick recovery! The fastest and easiest way to rebook your flight: https://www.austrian.com/xx/en/profile/login\n\nPlease notice, in case of a COVID-19 infection it is not possible to rebook your flight via the Chat Assistant yet.\n\nNevertheless, many of our fares can be rebooked. Please refer to the fare conditions for your specific booking. For more information on our extended rebooking options, please click here: https://www.austrian.com/xx/en/flexible-booking\n\nPlease contact your travel agency for bookings that were not booked directly with Austrian Airlines.
I tested positive;Sorry to hear that and wishing you a quick recovery! The fastest and easiest way to rebook your flight: https://www.austrian.com/xx/en/profile/login\n\nPlease notice, in case of a COVID-19 infection it is not possible to rebook your flight via the Chat Assistant yet.\n\nNevertheless, many of our fares can be rebooked. Please refer to the fare conditions for your specific booking. For more information on our extended rebooking options, please click here: https://www.austrian.com/xx/en/flexible-booking\n\nPlease contact your travel agency for bookings that were not booked directly with Austrian Airlines.
How can I change my flight if my test came back positive?;Sorry to hear that and wishing you a quick recovery! The fastest and easiest way to rebook your flight: https://www.austrian.com/xx/en/profile/login\n\nPlease notice, in case of a COVID-19 infection it is not possible to rebook your flight via the Chat Assistant yet.\n\nNevertheless, many of our fares can be rebooked. Please refer to the fare conditions for your specific booking. For more information on our extended rebooking options, please click here: https://www.austrian.com/xx/en/flexible-booking\n\nPlease contact your travel agency for bookings that were not booked directly with Austrian Airlines.
tested positive for COVID;Sorry to hear that and wishing you a quick recovery! The fastest and easiest way to rebook your flight: https://www.austrian.com/xx/en/profile/login\n\nPlease notice, in case of a COVID-19 infection it is not possible to rebook your flight via the Chat Assistant yet.\n\nNevertheless, many of our fares can be rebooked. Please refer to the fare conditions for your specific booking. For more information on our extended rebooking options, please click here: https://www.austrian.com/xx/en/flexible-booking\n\nPlease contact your travel agency for bookings that were not booked directly with Austrian Airlines.
I have COVID.;Sorry to hear that and wishing you a quick recovery! The fastest and easiest way to rebook your flight: https://www.austrian.com/xx/en/profile/login\n\nPlease notice, in case of a COVID-19 infection it is not possible to rebook your flight via the Chat Assistant yet.\n\nNevertheless, many of our fares can be rebooked. Please refer to the fare conditions for your specific booking. For more information on our extended rebooking options, please click here: https://www.austrian.com/xx/en/flexible-booking\n\nPlease contact your travel agency for bookings that were not booked directly with Austrian Airlines.
COVID cancellation;Sorry to hear that and wishing you a quick recovery! The fastest and easiest way to rebook your flight: https://www.austrian.com/xx/en/profile/login\n\nPlease notice, in case of a COVID-19 infection it is not possible to rebook your flight via the Chat Assistant yet.\n\nNevertheless, many of our fares can be rebooked. Please refer to the fare conditions for your specific booking. For more information on our extended rebooking options, please click here: https://www.austrian.com/xx/en/flexible-booking\n\nPlease contact your travel agency for bookings that were not booked directly with Austrian Airlines.
Lounge access for companions;As a Frequent Traveller, enjoy the benefits of our Lufthansa lounges with your travelling companions. Your companions can purchase admission to selected Lufthansa lounges: https://www.lh.com/xx/en/lounge-companions
Purchase lounge access for companion;As a Frequent Traveller, enjoy the benefits of our Lufthansa lounges with your travelling companions. Your companions can purchase admission to selected Lufthansa lounges: https://www.lh.com/xx/en/lounge-companions
How can I buy lounge access as a frequent traveller for a friend?;As a Frequent Traveller, enjoy the benefits of our Lufthansa lounges with your travelling companions. Your companions can purchase admission to selected Lufthansa lounges: https://www.lh.com/xx/en/lounge-companions
take a friend to the lufthansa lounge;As a Frequent Traveller, enjoy the benefits of our Lufthansa lounges with your travelling companions. Your companions can purchase admission to selected Lufthansa lounges: https://www.lh.com/xx/en/lounge-companions
What are the food and beverage offers at SWISS?;Enjoy a balanced menu in all our travel classes. Whether First Class, Business Class, Premium Economy, or Economy Class. Fresh and varied meals of the highest quality. Made with seasonal products, provided by local partners. That's what we serve you on board. Enjoy! We have put together all the information about our services for you here: https://www.swiss.com/xx/en/fly/on-board/food-and-beverage
What to eat on board?;Enjoy a balanced menu in all our travel classes. Whether First Class, Business Class, Premium Economy, or Economy Class. Fresh and varied meals of the highest quality. Made with seasonal products, provided by local partners. That's what we serve you on board. Enjoy! We have put together all the information about our services for you here: https://www.swiss.com/xx/en/fly/on-board/food-and-beverage
What kind of food will I get on board?;Enjoy a balanced menu in all our travel classes. Whether First Class, Business Class, Premium Economy, or Economy Class. Fresh and varied meals of the highest quality. Made with seasonal products, provided by local partners. That's what we serve you on board. Enjoy! We have put together all the information about our services for you here: https://www.swiss.com/xx/en/fly/on-board/food-and-beverage
What kind of catering is available on board?;Enjoy a balanced menu in all our travel classes. Whether First Class, Business Class, Premium Economy, or Economy Class. Fresh and varied meals of the highest quality. Made with seasonal products, provided by local partners. That's what we serve you on board. Enjoy! We have put together all the information about our services for you here: https://www.swiss.com/xx/en/fly/on-board/food-and-beverage
What food is served on board?;Enjoy a balanced menu in all our travel classes. Whether First Class, Business Class, Premium Economy, or Economy Class. Fresh and varied meals of the highest quality. Made with seasonal products, provided by local partners. That's what we serve you on board. Enjoy! We have put together all the information about our services for you here: https://www.swiss.com/xx/en/fly/on-board/food-and-beverage
meal on board;Enjoy a balanced menu in all our travel classes. Whether First Class, Business Class, Premium Economy, or Economy Class. Fresh and varied meals of the highest quality. Made with seasonal products, provided by local partners. That's what we serve you on board. Enjoy! We have put together all the information about our services for you here: https://www.swiss.com/xx/en/fly/on-board/food-and-beverage
food on board;Enjoy a balanced menu in all our travel classes. Whether First Class, Business Class, Premium Economy, or Economy Class. Fresh and varied meals of the highest quality. Made with seasonal products, provided by local partners. That's what we serve you on board. Enjoy! We have put together all the information about our services for you here: https://www.swiss.com/xx/en/fly/on-board/food-and-beverage
food on flight;Enjoy a balanced menu in all our travel classes. Whether First Class, Business Class, Premium Economy, or Economy Class. Fresh and varied meals of the highest quality. Made with seasonal products, provided by local partners. That's what we serve you on board. Enjoy! We have put together all the information about our services for you here: https://www.swiss.com/xx/en/fly/on-board/food-and-beverage
How can I order à la carte?;Whether gourmet, traditional or wholesome, choose your favourite from six exquisite meals, and enjoy a gourmet dining experience above the clouds. For a surcharge, you can book these meals on SWISS intercontinental flights in SWISS Economy and SWISS Premium Economy. You can order your à la carte meal online here: https://www.swiss.com/content/lx/markets/xx/en/profile/login?deeplinkRedirect=true\n\nMore information: https://www.swiss.com/xx/en/book-and-manage/swiss-choice/a-la-carte-dining
How can I order a la carte?;Whether gourmet, traditional or wholesome, choose your favourite from six exquisite meals, and enjoy a gourmet dining experience above the clouds. For a surcharge, you can book these meals on SWISS intercontinental flights in SWISS Economy and SWISS Premium Economy. You can order your à la carte meal online here: https://www.swiss.com/content/lx/markets/xx/en/profile/login?deeplinkRedirect=true\n\nMore information: https://www.swiss.com/xx/en/book-and-manage/swiss-choice/a-la-carte-dining
Is there a menu to order from?;Whether gourmet, traditional or wholesome, choose your favourite from six exquisite meals, and enjoy a gourmet dining experience above the clouds. For a surcharge, you can book these meals on SWISS intercontinental flights in SWISS Economy and SWISS Premium Economy. You can order your à la carte meal online here: https://www.swiss.com/content/lx/markets/xx/en/profile/login?deeplinkRedirect=true\n\nMore information: https://www.swiss.com/xx/en/book-and-manage/swiss-choice/a-la-carte-dining
order from the menu;Whether gourmet, traditional or wholesome, choose your favourite from six exquisite meals, and enjoy a gourmet dining experience above the clouds. For a surcharge, you can book these meals on SWISS intercontinental flights in SWISS Economy and SWISS Premium Economy. You can order your à la carte meal online here: https://www.swiss.com/content/lx/markets/xx/en/profile/login?deeplinkRedirect=true\n\nMore information: https://www.swiss.com/xx/en/book-and-manage/swiss-choice/a-la-carte-dining
How do I pre-order from SWISS Saveurs menu?;In SWISS Economy Europe on flights with more than 50 minutes, you will be able to pre order your freshly prepared food from the SWISS Saveurs menu through the following web shop: https://www.pre-flight-shopping.com/en/?airlinecode=lx\n\nYou may order your preferred products from one month up to 36 hours prior to departure for a reduced price. Service and cashiering will be done on board by our cabin crew during the regular SWISS Saveurs service. This offer is applicable on all SWISS flights operated by SWISS Intl Airlines, Helvetic and Edelweiss.
What is SWISS Saveurs?;SWISS has extended its award-winning culinary concept to most European flights from and to Switzerland in SWISS Economy. With SWISS Saveurs, we offer you a wide range of culinary delicacies for every palate on most flights. We have put together all the information about SWISS Saveurs for you here: https://www.swiss.com/xx/en/fly/on-board/swiss-economy/swiss-saveurs
Which special meals can I order?;Passengers who require special food for dietary, religious or nutritional reasons have a choice of 11 different meals on SWISS-operated flights.\n\nSpecial meals can be ordered up to 24 hours before departure. There is no additional cost to you for this service.\n\nYou have the option of ordering a special meal through your travel agency or online at https://www.swiss.com/xx/en/customer-support/contact-us\n\nMore information: https://www.swiss.com/xx/en/fly/on-board/food-and-beverage/special-meals
Request a special meal for my flight;Passengers who require special food for dietary, religious or nutritional reasons have a choice of 11 different meals on SWISS-operated flights.\n\nSpecial meals can be ordered up to 24 hours before departure. There is no additional cost to you for this service.\n\nYou have the option of ordering a special meal through your travel agency or online at https://www.swiss.com/xx/en/customer-support/contact-us\n\nMore information: https://www.swiss.com/xx/en/fly/on-board/food-and-beverage/special-meals
I want to book special food;Passengers who require special food for dietary, religious or nutritional reasons have a choice of 11 different meals on SWISS-operated flights.\n\nSpecial meals can be ordered up to 24 hours before departure. There is no additional cost to you for this service.\n\nYou have the option of ordering a special meal through your travel agency or online at https://www.swiss.com/xx/en/customer-support/contact-us\n\nMore information: https://www.swiss.com/xx/en/fly/on-board/food-and-beverage/special-meals
